"Display Name","Phone","Email","Mobile","Salesperson","Activities","City","Street","Street2","Country","Company","Occupation","Industry","TA Type","Tax ID","Type","Created on"
"CÔNG TY CP SỮA QUỐC TẾ","","","","","","","","","","","","","","","","2024-01-06 12:45:54"
"Công ty CP SUN GLOBAL.CO","","sunglobal.co.vn@gmail.com","","","","","Số 179, đường Nguyễn Biểu, tổ dân phố 1, phường Nam Hà, thành phố Hà Tĩnh, tỉnh Hà Tĩnh","","","","","","","3002259966","","2023-11-23 14:24:00"
"CÔNG TY CP SX NHỰA DUY TÂN","","Suwat@duytan.com","","","","","298 Hồ Học Lãm, Phường An Lạc, TP Hồ Chí Minh, Việt Nam","","","","","Công nghiệp chế biến và chế tạo","","0306151768","Corporate","2026-01-12 21:53:59"
"CÔNG TY CP TẦM NHÌN QUỐC TẾ ALADDIN","","","","","","","","","Vietnam","","","","","","","2026-04-05 12:28:49"
"CÔNG TY CP TẬP ĐOÀN ĐẦU TƯ HHG","","thucloantkvp38@gmail.com","","","","","143 Đinh Tiên Hoàng, Phường Nghĩa Chánh,  Thành phố Quảng Ngãi, Tỉnh Quảng Ngãi, Việt Nam","","","","Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng","Xây dựng","","4300469713","Corporate","2024-11-18 14:16:32"
"Công ty CP Tập đoàn Giải trí Đại Dương","","ketoan@oeg.vn","","","","","Số 131 Thái Hà, Phường Đống Đa, Hà Nội","","","","","","","0110022831","","2026-04-03 12:58:47"
"Công ty CP Tập đoàn Giải trí Đại Dương","","ketoan@oeg.vn","","","","","Số 131 Thái Hà, Phường Đống Đa, Hà Nội","","","","","","","0110022831","","2026-01-07 11:58:35"
"Công ty CP Tập đoàn Giải trí Đại Dương","","ketoan@oeg.vn","","","","","Số 131 Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội","","","","","","","0110022831","","2025-05-22 17:05:44"
"Công ty CP Tập đoàn Giải trí Đại Dương","","","","","","","","","Vietnam","","","","","","","2024-08-13 12:28:02"
"Công Ty CP Tập Đoàn Quốc Tế HTK","","tdtkgroup@gmail.com","","","","","số 43, Phố Hàng Bún, P. Nguyễn Trung Trực, Quận Ba Đình, TP. Hà Nội","","","","","","","0108340770","","2023-08-10 22:57:45"
"CÔNG TY CP - TẬP ĐOÀN THAIGROUP","","banketoan@xuanthanh.com.vn","","","","","Số 8 Ngõ 1 Đường Tôn Đức Thắng, Phố 11, Phường Hoa Lư, Tỉnh Ninh Bình, Việt Nam","","","","","","","2700236999","Corporate","2026-01-12 13:57:59"
"CÔNG TY CP TẬP ĐOÀN THỰC PHẨM LIÊN VIỆT XANH","","","","","","","","","Vietnam","","","","","","","2025-12-03 15:01:28"
"CÔNG TY CP TẬP ĐOÀN VÀNG BẠC ĐÁ QUÝ DOJI ","","","","","","","","","Vietnam","","","","","","","2024-08-28 20:34:15"
"Công ty CP Tập đoàn xây dựng Hoà Bình","","","","","","","","","Vietnam","","","","","","","2025-01-20 22:01:19"
"CÔNG TY CP THẨM MỸ THU CÚC","","","","","","","","","Vietnam","","","","","","","2024-11-18 13:28:49"
"Công ty CP Thể thao SHB Đà Nẵng","","","","","","","","","Vietnam","","","","","","","2025-07-27 09:16:08"
"Công ty CP thông tin tín dụng Việt Nam","","","","","","","Tầng 16 toà nhà LPB 210 Trần Quang Khải, phường Hoàn Kiếm, Hà Nội","","","","","","","","","2026-01-25 16:47:11"
"Công ty CP thông tin tín dụng Việt Nam","","","","","","","","","Vietnam","","","","","","","2026-01-25 16:45:45"
"Công ty CP THUẬN HIỆP PHÁT","","chau.doan@mvillage.vn","","","","","79 Nguyễn Văn Trỗi, Biên Hòa,Đồng Nai","","","","Xây dựng","Xây dựng","","KHONG","Corporate","2025-05-10 20:02:02"
"CÔNG TY CP THỰC PHẨM DINH DƯỠNG NUTIFOOD","","thuydtt@nutifood.com.vn","","","","","Tầng 4, Cao ốc H3, 384 Hoàng Diệu, Phường 09, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","","","","Bán buôn sản phẩm từ sữa","Bán buôn thực phẩm","","0301951270","Corporate","2024-06-14 22:25:08"
"Công ty CP Thực phẩm dinh dưỡng NutriNest","","","","","","","316 Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, TP Hồ Chí Minh","","","","","","","0303751580","","2024-07-18 02:11:25"
"CÔNG TY CP THƯƠNG MẠI DỊCH VỤ CÁT VÀNG","","","","","","","","","Vietnam","","","","","","","2024-05-31 17:49:32"
"CÔNG TY CP THƯƠNG MẠI DỊCH VỤ DZ GROUP","","","","","","","","","Vietnam","","","","","","","2024-10-29 09:05:43"
"CÔNG TY CP THƯƠNG MẠI DV DL RỒNG Á CHÂU","","","","","","","","","Vietnam","","","","","","","2025-10-17 14:35:07"
"CÔNG TY CP THƯƠNG MẠI TOÀN CẦU THANH NIÊN","","","","","","","","","Vietnam","","","","","","","2026-04-01 11:30:27"
"CÔNG TY CP THƯƠNG MẠI VÀ ĐẦU TƯ SÔNG LAM","","","","","","","","","Vietnam","","","","","","","2026-01-01 20:11:09"
"CÔNG TY CP THƯƠNG MẠI VÀ DỊCH VỤ DU LỊCH SUNHOLIDAY","","","","","","","","","Vietnam","","","","","","","2026-04-02 10:17:21"
"CÔNG TY CP THƯƠNG MẠI VÀ DỊCH VỤ DU LỊCH SUNHOLIDAY","","","","","","","","","Vietnam","","","","","","","2026-04-02 10:15:18"
"CÔNG TY CP THƯƠNG MẠI VÀ DỊCH VỤ DU LỊCH SUNHOLIDAY","","","","","","","","","Vietnam","","","","","","","2026-03-24 17:55:46"
"CÔNG TY CP THƯƠNG MẠI VÀ DỊCH VỤ DU LỊCH SUNHOLIDAY","","","","","","","","","Vietnam","","","","","","","2026-02-05 15:51:59"
"CÔNG TY CP THƯƠNG MẠI VÀ DỊCH VỤ DU LỊCH SUNHOLIDAY","","","","","","","","","Vietnam","","","","","","","2026-01-29 10:19:20"
"CÔNG TY CP THƯƠNG MẠI VÀ DỊCH VỤ DU LỊCH SUNHOLIDAY","","opt6@sunholiday.com.vn","","","","","Số 3 đường Trần Khánh Dư, Phường Cửa Nam, Thành phố Hà Nội, Việt Nam","","","","Việt Nam","","GIT/FIT","0109985965","Travel Agent","2024-04-22 15:46:26"
"Công ty CP Thương mại và Dịch vụ Moontravel","","","","","","","","","","","","","","","","2024-03-05 21:58:30"
"Công ty CP Thương mại và Dịch vụ Truyền thông Du lịch Mặt Trời Hà Nội","","ketoan@hanoisuntravel.com;hoadon@hanoisuntravel.com","","","","","Thôn Điền xá, Xã Nội Bài, Thành phố Hà Nội","","","","","","","0107128299","","2025-12-05 14:55:42"
"Công ty CP Thương mại và du lịch Yourtour Việt Nam","","","","","","","","","Vietnam","","","","","","","2025-09-29 09:50:27"
"CÔNG TY CP THƯƠNG MẠI XÂY DỰNG AN HƯNG","","","","","","","","","Vietnam","","","","","","","2025-03-16 14:01:14"
"Công ty cp thương mai xuất nhập khẩu và dịch vụ Nhật Minh","","","","","","","","","Vietnam","","","","","","","2024-09-21 18:51:14"
"CÔNG TY CP THUỶ ĐIỆN ĐAKĐRINH","","","","","","","","","Vietnam","","","","","","","2025-09-30 11:24:28"
"CÔNG TY CP TK KT XD DREAM HOUSE","","xddreamhouse@gmail.com","","","","","165 Đường số 51, Khu phố 21, Phường Tân Hưng, TP.HCM","","Vietnam","","","","","0318339852","","2025-09-10 15:02:15"
"CÔNG TY CP TK KT XD DREAM HOUSE","","","","","","","","","Vietnam","","","","","","","2024-12-10 11:52:34"
"CÔNG TY CPTM & ĐẦU TƯ HP VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2025-08-28 17:31:48"
"CÔNG TY CP TM & DU LỊCH QUỐC TẾ MINH MINH","","","","","","","","","Vietnam","","","","","","","2025-06-09 09:23:57"
"CÔNG TY CP TMDV PHÚC KIM KHANG","","","","","","","","","Vietnam","","","","","","","2024-10-28 09:14:40"
"CÔNG TY CP TMDV QUẢNG CÁO KIM ÂN YẾN","'+84 28 6654 4202","hang.do@kayevent.vn","","","","","Số 7 Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP.HCM","","","","","","","0309475224","","2023-08-17 12:28:47"
"Công ty CPTM Phú Xuyên","","","","","","","","","Vietnam","","","","","","","2025-03-08 14:12:15"
"CÔNG TY CPTM VÀ DU LỊCH QUỐC TẾ HẠ LONG","","KHONG","","","","","KHONG","","","","","","GIT/FIT","KHONG","Travel Agent","2025-08-05 13:42:47"
"CÔNG TY CP TƠ LỤA QUẢNG NAM","","tranchauthanhsuong@gmail.com;thachnguyen@mulberrycollectionvn.com","","","","","Cụm CN - TTCN Tân An, 28 đường Nguyễn Tất Thành, Phường Tân An, Thành phố Hội An, Tỉnh Quảng Nam, Việt Nam","","","","TƠ LỤA","Thời trang","","4000438136","Corporate","2025-05-12 14:41:03"
"Công ty CP Tri Việt Hội An","","","","","","","","","Vietnam","","","","","","","2024-12-10 20:36:45"
"CÔNG TY CP TRUNG THÀNH","","","","","","","","","","","","","","","","2023-11-21 13:36:57"
"Công ty CP Truyền thông Cửa Việt","","","","","","","","","Vietnam","","","","","","","2024-12-14 10:33:03"
"Công Ty CP Tư Vấn Bất Động Sản Sohovietnam","0913523480","canphanxuan@gmail.com","","","","","Số 1, Tổ 1, Mễ Trì Thượng, Phường Từ Liêm","","Vietnam","","","","","0105458485","","2025-10-28 19:09:07"
"công ty cp tư vấn đầu tư phát triển kiến trúc đô thị Auc","","","","","","","","","","","","","","","","2023-09-15 14:58:06"
"CÔNG TY CP TƯ VẤN ĐẦU TƯ VÀ QUẢN LÝ TÀI SẢN FIDT","","","","","","","","","Vietnam","","","","","","","2024-09-30 18:07:47"
"Công ty cp tư vấn đầu tư xây dựng 618","","","","","","","","","","","","","","","","2023-10-31 09:26:10"
"CÔNG TY CP TƯ VẤN THIẾT KẾ XÂY DỰNG","","vophuocmimi@gmail.com","","","","","130 Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","","","","","","","0300362385","","2025-03-31 13:48:33"
"Công Ty CP Tư Vấn Và Đào Tạo Việt Úc","'+84 91 381 06 22","trangnt@simpletechinvestment.com","","","","","402 Nguyễn Thị Minh Khai, Phường 05, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","","","","","","","0302706264","","2024-07-20 09:51:32"
"Công ty CP tư vấn Xây dựng Dân dụng Công nghiệp và Đô thị","","","","","","","","","Vietnam","","","","","","","2025-02-10 13:21:48"
"Công ty CP Vận Tải Thương Mại và Đầu Tư An Việt","","","","","","","","","","","","","","","","2026-02-02 20:22:26"
"Công ty CP Vietmedic","","giang.le@vietmedic.com","","","","","TT1-A40 KĐT Văn Quán - Yên Phúc, phường Phúc La, quận Hà Đông, TP Hà Nội","","","","","","","0102921627","","2025-06-02 11:36:53"
"Công ty CP Vietmedic","","","","","","","","","Vietnam","","","","","","","2024-05-14 17:47:53"
"CÔNG TY CP VINATEX - HỒNG LĨNH","","namxnk.hl@gmail.com","","","","","Cụm Công nghiệp - Tiểu thủ công nghiệp Nam Hồng, Phường Nam Hồng, Thị xã Hồng Lĩnh, Tỉnh Hà Tĩnh, Việt Nam","","Vietnam","","","","","3001124028","","2025-02-08 16:06:33"
"CÔNG TY CP VUCAR","","","","","","","","","Vietnam","","","","","","","2024-09-26 19:59:35"
"CÔNG TY CP WORLDVILLS","","enquiries@worldvills.vn","","","","","Tổ 4, Khu phố Đường Bào Dương Tơ, Đặc Khu Phú Quốc, tỉnh An Giang, Việt Nam","","","","","","","1702273874","","2026-02-05 15:28:30"
"Công ty CP xây dựng Phú Minh","","","","","","","","","Vietnam","","","","","","","2024-05-12 07:37:34"
"CÔNG TY CP XÂY DỰNG SƠN HÀ","","ketoansonha.dn@gmail.com","","","","","Km 7, QL 1A  Vinh - Hà Nội, Phường Vinh Hưng, Tỉnh Nghệ An, Việt Nam","","","","","","","2901244132","","2026-02-21 09:18:50"
"CÔNG TY CP XÂY DỰNG VÀ DỊCH VỤ THƯƠNG MẠI NAM ANH","","","","","","","","","Vietnam","","","","","","","2024-11-06 22:46:16"
"Công ty CP xây dựng và thương mại Sài gòn 9","","hoadondientu.sg9@saigon9.com.vn","","","","","","Lô G2 đường K1 kcn cát lái cụm II Phường thạnh mỹ lợi thành phố Thủ Đức  - TP.HCM","","","","","","0301441551","","2025-01-18 18:10:31"
"Công ty CP XNK mỹ nghệ Á đông","","","","","","","","","Vietnam","","","","","","","2024-10-16 18:03:04"
"CÔNG TY CP XSOLAR","","nhambt@xsolar.energy","","","","","Lầu 21, Cao ốc Golden Star, 58B Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","","","","","","","0318003316","","2023-11-17 08:23:18"
"Công Ty CP Xuất Nhập Khẩu Thiên Á","","thuynguyen290275@gmail.com","","","","","Tầng 5, số 92 phố Hạ Yên Quyết, tổ 17, phường Yên Hòa, quận Cầu Giấy, TP Hà Nội, Việt Nam","","","","","","","0101726782","","2025-05-30 13:56:47"
"CÔNG TY CP YANA DRAGON HOLDINGS","","","","","","","","","Vietnam","","","","","","","2026-03-27 15:46:06"
"Công ty CRI Enerbility S.r.l","","","","","","","","","Vietnam","","","","","","","2026-03-26 23:14:21"
"CÔNG TY ĐẤU GIÁ HỢP DANH PHÚC THỊNH","","","","","","","","","Vietnam","","","","","","","2025-05-01 15:47:50"
"CÔNG TY ĐẤU GIÁ HỢP DANH THIÊN BÌNH","","","","","","","","","","","","","","","","2024-02-21 21:39:06"
"Công Ty Dịch Vụ KS Kim Thành - Chi Nhánh Sông Hàn Đà Nẵng","","","","","","","","","","","","","","","","2023-12-06 22:31:40"
"Công ty điện lực Quảng Bình","","","","","","","195 Đường Hữu Nghị, Phường Nam Lý, Thành phố Đồng Hới, Tỉnh Quảng Bình, Việt Nam","","","","","","","0400101394-001","","2023-10-22 12:13:37"
"CÔNG TY DOOSAN HEAVY INDUSTRIES & CONSTRUCTION CO.,LTD","","","","","","","","","","","","","","","","2024-03-15 14:23:36"
"Công ty Draeger Việt Nam","","huong.nguyen@draeger.com","","","","","41-43 Nguyễn Cơ Thạch, phường An Khánh, TP Hồ Chí Minh","","","","","","","0305383357","","2025-12-05 21:23:16"
"Công ty du lịch Bạn Hữu Hành","","","","","","","","","Vietnam","","","","","","","2025-03-29 15:51:00"
"CÔNG TY DU LỊCH BẾN THÀNH - NON NƯỚC","","","","","","","","","Vietnam","","","","","","","2024-07-28 13:08:14"
"CÔNG TY DU LỊCH HÀ THÁI","","","","","","","","","Vietnam","","","","","","","2025-08-04 13:09:02"
"CÔNG TY DU LỊCH KỲ MỸ","","ctydulichkymy@gmail.com","","","","",".","","","","","","GIT/FIT","KHONG","Travel Agent","2024-12-30 14:16:05"
"CÔNG TY DU LỊCH MEKONG TRAILS","","","","","","","","","Vietnam","","","","","","","2025-04-03 13:55:21"
"CÔNG TY DU LỊCH NAM PHƯƠNG THƯƠNG HIỆU NP TOUR","","KHONG","","","","","KHONG","","","","","","GIT/FIT","KHONG","Travel Agent","2026-03-17 11:31:26"
"CÔNG TY DU LỊCH NAM PHƯƠNG THƯƠNG HIỆU NP TOUR","","","","","","","","","Vietnam","","","","","","","2026-03-17 11:30:57"
"CÔNG TY DU LỊCH NỤ CƯỜI NHẬT MINH","","KHONG","","","","","KHONG","","","","","","GIT/FIT","0106885169","Travel Agent","2025-10-06 18:20:08"
"Công Ty Du Lịch Phương Đức","","KHONG","","","","","KHONG","","","","","","GIT/FIT","KHONG","Travel Agent","2026-02-02 13:54:30"
"công ty du lịch THP","","","","","","","","","Vietnam","","","","","","","2025-04-01 16:57:14"
"CÔNG TY DU LỊCH TRAVEL YOLA","","yolatravelvn@gmail.com","","","","","354 PHAN ĐÌNH PHÙNG - HCM","","","","","","GIT/FIT","KHONG","Travel Agent","2025-11-18 17:23:53"
"CÔNG TY DU LỊCH VIETIN COSECO","","chau.doan@mvillage.vn","","","","","TẦNG 3 SỐ 34 PHỐ CỬA NAM, QUẬN HOÀN KIẾM , HÀ NỘI","","","","","","","KHONG","","2025-03-14 14:56:01"
"CÔNG TY DU LỊCH VIỆT NAM VIỄN DU","","vigoticontact@gmail.com","","","","","Tầng 1, số nhà 36, ngõ 542, đường Xuân Đỉnh, Phường Xuân Đỉnh, TP Hà Nội, Việt Nam","","","","Châu Âu","","GIT/FIT","0107369720","Travel Agent","2024-11-28 16:57:34"
"công ty du lịch vui","","","","","","","0","","","","","","GIT/FIT","KHONG","Travel Agent","2025-02-04 15:08:00"
"CÔNG TY ELITEZ VIETNAM","","","","","","","","","Vietnam","","","","","","","2025-01-03 14:41:58"
"CÔNG TY EMS - LOGISTICS, CHI NHÁNH TỔNG CÔNG TY CHUYỂN PHÁT NHANH BƯU ĐIỆN","","","","","","","","","Vietnam","","","","","","","2024-11-09 19:33:14"
"CÔNG TY EMS - LOGISTICS, CHI NHÁNH TỔNG CÔNG TY CHUYỂN PHÁT NHANH BƯU ĐIỆN - CÔNG TY CỔ PHẦN","","","","","","","Tầng 2, Tòa nhà FLC Landmark Tower, ngõ 5 đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Thành phố Hà Nội, Việt Nam","","","","","","","0101826868-006","","2025-05-10 17:23:10"
"CÔNG TY EMS - LOGISTICS, CHI NHÁNH TỔNG CÔNG TY CHUYỂN PHÁT NHANH BƯU ĐIỆN - CÔNG TY CỔ PHẦN","","","","","","","Tầng 2, Tòa nhà FLC Landmark Tower, ngõ 5 đường Lê Đức Thọ, P. Mỹ Đình 2, Q. Nam Từ Liêm, TP. Hà Nội, Việt Nam","","","","","","","0101826868-006","","2025-05-10 17:21:49"
"CÔNG TY EMS - LOGISTICS, CHI NHÁNH TỔNG CÔNG TY CHUYỂN PHÁT NHANH BƯU ĐIỆN - CÔNG TY CỔ PHẦN","","","","","","","","","Vietnam","","","","","","","2024-11-09 19:40:37"
"CÔNG TY EMS - LOGISTICS, CHI NHÁNH TỔNG CÔNG TY CHUYỂN PHÁT NHANH BƯU ĐIỆN - CÔNG TY CỔ PHẦN","","","","","","","","","Vietnam","","","","","","","2024-11-09 19:29:10"
"công ty fu","","","","","","","","","","","","","","","","2023-12-12 17:57:11"
"CÔNG TY GENIMEX","","","","","","","0","","","","","","","KHONG","","2025-02-06 17:48:44"
"Công ty giải pháp y tế DAC","","","","","","","","","Vietnam","","","","","","","2025-05-11 21:44:16"
"Công ty Haha Group","","","","","","","","","","","","","","","","2023-10-13 12:32:07"
"CÔNG TY HAI DUNG","","","","","","","","","Vietnam","","","","","","","2024-05-29 07:22:34"
"CÔNG TY HAI DUNG","","","","","","","","","Vietnam","","","","","","","2024-05-23 11:32:23"
"CÔNG TY HAI DUNG","","","","","","","","","Vietnam","","","","","","","2024-05-13 13:31:17"
"CÔNG TY HAI DUNG","","","","","","","Số 42/2, Ấp Bến Cộ, Xã Đại Phước, Huyện Nhơn Trạch, Tỉnh Đồng Nai, Việt Nam","","","","","","","3600805594","","2023-08-19 15:03:02"
"CÔNG TY HAI DUNG","","","","","","","","","","","","","","","","2023-08-04 15:40:08"
"Công Ty Hai Dung , Số 42/2  Ấp Bến Cộ , Xã Đại Phước , Huyện Nơn Trạch , Tỉnh Đồng Nai  : MST 3600805594","","","","","","","","","","","","","","","","2024-05-28 21:41:05"
"CÔNG TY HALO LAND","","","","","","","","","","","","","","1","","2024-10-30 15:00:06"
"Công ty Hành Trình Đất Việt","","","","","","","","","Vietnam","","","","","","","2026-01-10 13:43:53"
"công  ty hemotek","","","","","","","","","Vietnam","","","","","","","2025-10-23 17:51:23"
"CÔNG TY HOÀI SƠN","","","","","","","","","","","","","","","","2024-03-04 17:24:56"
"CÔNG TY HOÀNG LONG","","thachsamopal@gmail.com","","","","","Lầu 20, Toà nhà Mê Linh Point, 2 Ngô Đức Kế, Phường Sài Gòn, TP Hồ Chí Minh, Việt Nam","","","","","","","0302015154","","2026-01-20 17:19:00"
"CÔNG TY HỮU HẠN CHẾ TẠO CÔNG NGHIỆP VÀ GIA CÔNG CHẾ BIẾN HÀNG XUẤT KHẨU VIỆT NAM (VMEP)","","","","","","","","","Vietnam","","","","","","","2025-01-13 15:33:25"
"CÔNG TY ITDANG","","","","","","","","","","","","Dịch vụ du lịch, lưu trú và ăn uống","","","Corporate","2025-10-15 15:50:38"
"Công ty Kim Cự Thái (Bình Dương)","","","","","","","","","","","","","","","","2023-05-23 21:37:12"
"Cong Ty KProject","'+84 89 814 19 35","kai@kproject.vn","","","","","","","","","","","","","","2025-01-04 13:00:36"
"công ty là Bureau Veritas","","","","","","","","","","","","","","","","2025-11-13 22:50:04"
"CÔNG TY LẠC HỒNG VOYAGES","","","","","","","14.01, 14th Floor, Thai An Building, 2290 National Route 1A, Trung My Tay Ward, District 12, Ho Chi Minh City, Vietnam","","","","","","GIT/FIT","KHONG","Travel Agent","2025-02-07 17:16:22"
"CÔNG TY LAMELA","","","","","","","","","Vietnam","","","","","","","2024-08-06 20:58:12"
"CÔNG TY LD TNHH NIPPON EXPRESS (VIỆT NAM)","","","","","","","","","","","","","","","","2025-04-25 10:45:36"
"CÔNG TY LD TNHH NIPPON EXPRESS (VIỆT NAM) - CN HỒ CHÍ MINH","","","","","","","","","","","","","","","","2025-04-25 09:23:03"
"CÔNG TY LIÊN DOANH ORANA VIỆT NAM","","jasmine.tran@oranagroup.dk","","","","","Lô 3, Đường D4, Khu A5, KCN Tân Thới Hiệp, Phường Tân Thới Hiệp, TP. Hồ Chí Minh, Việt Nam","","","","Chế biến và bảo quản rau quả","Bán buôn thực phẩm","","0302675288","Corporate","2024-01-17 16:47:38"
